0 15 666.6666667 6.666666667e-16
500 15 666.6666667 6.666666667e-16
1000 15 666.6666667 6.666666667e-16
1500 15 666.6666667 6.666666667e-16
2000 15 666.6666667 6.666666667e-16
2500 15 666.6666667 6.666666667e-16
3000 15 666.6666667 6.666666667e-16
3500 15 666.6666667 6.666666667e-16
4000 15 666.6666667 6.666666667e-16
4500 15 666.6666667 6.666666667e-16
5000 15 666.6666667 6.666666667e-16
