Time, ss_1, ss_2, ss_3, ss_4, ss_5, ss_6, ss_7, ss_8, ss_9, ss_10, ss_11, ss_12, ss_13, Average
0.0022, 1.009662e+08, 1.009434e+08, 1.008128e+08, 1.008085e+08, 1.007642e+08, 1.008131e+08, 1.008282e+08, 1.008279e+08, 1.007412e+08, 1.007518e+08, 1.008411e+08, 1.008385e+08, 1.008281e+08
0.0023, 1.010965e+08, 1.010763e+08, 1.009294e+08, 1.009239e+08, 1.008707e+08, 1.009285e+08, 1.009449e+08, 1.009444e+08, 1.008443e+08, 1.008579e+08, 1.009579e+08, 1.009566e+08, 1.009443e+08
0.0024, 1.012280e+08, 1.012109e+08, 1.010476e+08, 1.010406e+08, 1.009783e+08, 1.010453e+08, 1.010630e+08, 1.010622e+08, 1.009485e+08, 1.009654e+08, 1.010757e+08, 1.010761e+08, 1.010618e+08
0.0025, 1.013605e+08, 1.013468e+08, 1.011670e+08, 1.011586e+08, 1.010870e+08, 1.011631e+08, 1.011822e+08, 1.011812e+08, 1.010536e+08, 1.010741e+08, 1.011945e+08, 1.011967e+08, 1.011804e+08
0.0026, 1.014939e+08, 1.014839e+08, 1.012873e+08, 1.012775e+08, 1.011965e+08, 1.012819e+08, 1.013024e+08, 1.013011e+08, 1.011595e+08, 1.011838e+08, 1.013140e+08, 1.013183e+08, 1.013000e+08
0.0027, 1.016280e+08, 1.016219e+08, 1.014084e+08, 1.013973e+08, 1.013068e+08, 1.014014e+08, 1.014235e+08, 1.014218e+08, 1.012661e+08, 1.012945e+08, 1.014341e+08, 1.014408e+08, 1.014204e+08
0.0028, 1.017627e+08, 1.017607e+08, 1.015301e+08, 1.015178e+08, 1.014178e+08, 1.015217e+08, 1.015454e+08, 1.015432e+08, 1.013734e+08, 1.014059e+08, 1.015548e+08, 1.015640e+08, 1.015415e+08
0.0029, 1.018979e+08, 1.019001e+08, 1.016524e+08, 1.016391e+08, 1.015294e+08, 1.016426e+08, 1.016679e+08, 1.016654e+08, 1.014813e+08, 1.015180e+08, 1.016760e+08, 1.016878e+08, 1.016632e+08
0.003, 1.020336e+08, 1.020401e+08, 1.017752e+08, 1.017609e+08, 1.016416e+08, 1.017641e+08, 1.017912e+08, 1.017881e+08, 1.015898e+08, 1.016309e+08, 1.017977e+08, 1.018122e+08, 1.017855e+08
0.0031, 1.021697e+08, 1.021806e+08, 1.018985e+08, 1.018833e+08, 1.017544e+08, 1.018861e+08, 1.019150e+08, 1.019115e+08, 1.016989e+08, 1.017443e+08, 1.019199e+08, 1.019372e+08, 1.019083e+08
